user_name,user_id,model_user_id,split,word_count,preference_characteristics_and_details,attempt,custom_id
MovieLens user 92538,92538,4597,train,163,"The viewer favors high-energy, plot-driven films with strong action, adventure, and thriller elements, often blended with sci-fi or mystery. They enjoy tightly paced narratives, clever twists, heist/espionage-style stakes, and set-piece spectacles—especially when grounded by charismatic leads and confident direction. Comedic sensibilities are important: they like action-comedy mixes, quick banter, and witty interplay that lightens tension without undercutting momentum. Romantic and heartfelt dramas also resonate when emotional sincerity and well-drawn relationships are present; they appreciate grounded human stories alongside spectacle. They tend toward polished, crowd-pleasing styles—slick production values, memorable set pieces, and confident genre blends (action with comedy, romance, or sci-fi). Dislikes include uneven or derivative genre attempts and thin executions of premise: formulaic or poorly developed sci-fi/action concepts score poorly. They prefer coherent plotting and satisfying payoffs over ambiguous or meandering ambiguity, though intelligent, idea-driven sci-fi with emotional stakes is welcomed. Overall, the profile favors bold, entertaining films that balance adrenaline, humor, and genuine character moments rather than slow-paced artiness or hollow spectacle.",0,user-92538-ddff8d0263ba34ba-a0
MovieLens user 92567,92567,4599,train,168,"This viewer favors intense, character-driven dramas and morally complex stories that probe the darker edges of human nature. They repeatedly choose films with high-stakes conflict, psychological depth, and flawed protagonists navigating violence, crime, or societal breakdown, but they also appreciate intimate, quiet studies of relationships and internal struggle. Thrillers and crime narratives with tight tension, moral ambiguity, and ethically fraught dilemmas are consistently appealing, as are entries that blend genre elements (thriller, horror, mystery, noir) to create unsettling or provocative tones. They enjoy bold stylistic choices—unconventional structure, striking visual composition, and distinct directorial voices—and respond well to films that balance bleakness with moments of dark humor or emotional warmth. Conversely, they tend to dislike purely light entertainment with trivial stakes, saccharine sentimentality, and predictable resolutions. They show openness to genre variety (sci‑fi, action, animation, coming‑of‑age) when those genres serve strong character work or thematic weight. Overall, the viewer prefers challenging, memorable stories that linger after viewing—morally ambiguous, stylistically confident, and emotionally resonant rather than formulaic or superficially pleasant.",0,user-92567-8ebd54bcbefd4492-a0
MovieLens user 92581,92581,4600,train,165,"This viewer gravitates toward emotional, character-driven stories with a strong romantic or sentimental core, and frequently enjoys comedies that blend heart with humor. They favor warm, accessible dramas and romantic comedies that emphasize relationships, emotional stakes, reconciliation, and uplifting resolutions. Lighthearted, broad comedies and physical comedy that center on likable, goofy protagonists also appeal, especially when tempered by sincere moments. They appreciate sweeping, epic dramas and adventure films when grounded by human motivation and clear stakes. Preferred tones run from tender and earnest to upbeat and comforting; they respond well to films that balance laughter with pathos. The viewer is less drawn to gritty, cynical, or abrasive black comedies and crime-focused works with bleak or nihilistic sensibilities. Hard sci‑fi, extreme psychological thrillers, and confrontational experimental narratives are weaker fits unless they foreground personal relationships. They enjoy polished, mainstream storytelling with emotional clarity, character intimacy, and occasional grand scale, and tend to avoid films that prioritize shock, moral ambiguity, or abrasive stylistic excess over emotional connection.",0,user-92581-56a44569a1999768-a0
MovieLens user 92589,92589,4601,validation,168,"The viewer favors smart, character-driven stories that blend dramatic weight with wry or dark humor. They respond strongly to intelligent sci-fi and adventurous world-building when it foregrounds clear stakes and moral conflict, and they enjoy crime and mystery elements that emphasize clever plotting and tense interpersonal dynamics. Romantic and relationship-focused dramas with emotional sincerity also appeal, especially when tempered by gentle comedy or period nuance. They are less enamored with straightforward, spectacle-first action and pulpy thrillers that rely mainly on bombast; big-budget action without substance tends to underwhelm. Preferred tones range from thoughtful and dryly funny to suspenseful and serious; they like works that are emotionally honest, occasionally ironic, and often morally ambiguous. Stylistically they appreciate grounded performances, sharp dialogue, and storytelling that balances entertainment with thematic depth. Dislikes include shallow heroics, one-note spectacle, and sentimental excess when it replaces nuanced character work. Overall, they seek films that combine narrative intelligence, strong character arcs, and a mix of humor and gravity rather than pure adrenaline or empty effects.",0,user-92589-c0a36ee78af18cc5-a0
MovieLens user 92613,92613,4602,train,158,"This viewer favors intelligent, sometimes edgy dramas and thrillers with moral complexity, psychological depth, or high-concept premises. They respond strongly to bold storytelling choices—nonlinear plotting, genre blends (crime with romance, sci‑fi with mystery), and films that challenge perspective—while appreciating incisive social or historical themes. They like sharp dark humor and stylized intensity in action or suspense, including auteur-driven sci‑fi, psychological horror, and taut crime stories. Romantic elements are welcome when grounded in character conflict rather than saccharine sentiment. They tend to avoid lightweight, formulaic romantic comedies, broad mainstream family/children’s musicals, and movies that trade subtlety for sentimentality or conventional optimism. They also dislike works that feel meandering, emotionally muted, or overly earnest without payoff. Preferred tone ranges from ironic and darkly comic to brooding and tense; favored styles include kinetic pacing, inventive structure, and strong directorial voice. Overall, they gravitate toward films that provoke thought and emotional friction, reward rewatching, and balance stylistic ambition with compelling character stakes.",0,user-92613-280cac0421fcbc1c-a0
MovieLens user 92620,92620,4603,train,161,"This viewer favors thoughtful, artful dramas with emotional depth and moral ambiguity. They appreciate classic and modern cinema that blends human-scale stories with formal ambition—poignant character studies, slow-burn narratives, and films that linger on memory, loss, and alienation. Romantic streaks appear in preference for tender, bittersweet love stories and lyrical, fairy-tale–tinged romances, often overlapping with surreal or fantastical elements. They enjoy visually expressive, auteur-driven work: strong mise-en-scène, striking cinematography, and bold stylistic choices (including black-and-white, formal experimentation, and genre blending). Tone preferences lean toward contemplative, melancholic, and occasionally darkly comic or satirical pieces; they also value social realism and films that probe political or ethical dilemmas. Action and genre fare are acceptable when coupled with strong themes or inventive visuals—stylized violence, genre subversion, or speculative concepts that serve character and idea. Dislikes include purely escapist popcorn fare, lightweight spectacle without emotional or intellectual substance, and formulaic mainstream sequels lacking originality. Overall they prefer films that reward reflection and invite repeated viewing.",0,user-92620-52dc05bc735b99a0-a0
MovieLens user 92624,92624,4604,train,165,"This viewer favors emotionally resonant, character-driven stories with strong dramatic weight and occasional sweeping romance. They repeatedly choose mature dramas about moral complexity, historical or wartime settings, and human resilience, and they respond well to films that balance intimacy with epic scale. They also enjoy sharp, witty comedies—often with dark or irreverent edges—and romantic comedies that mix genuine feeling with humor. Action and adventure with clear stakes, brisk pacing, and genre-savvy plotting are appealing, especially when combined with memorable set pieces or suspenseful tension. Science-fiction and fantasy are welcome when they foreground atmosphere, world-building, or thoughtful ideas rather than pure spectacle. Musical and documentary works are appreciated when they convey cultural authenticity and emotional depth. The viewer tends to dislike thinly sketched romance or adventures lacking emotional payoff, and shows less enthusiasm for films that prioritize gimmickry or hollow spectacle over story and character. Overall they favor well-crafted narratives that blend seriousness with wit, moral substance with entertainment, and strong performances anchored in believable relationships.",0,user-92624-00513442e331cc0e-a0
MovieLens user 92636,92636,4605,train,165,"Viewer favors sharp, character-driven dramas and smart comedies with strong dialogue and moral complexity. They consistently enjoy films that explore adult relationships, social satire, and psychological depth, preferring grounded, often intimate storytelling over spectacle. Crime dramas, noir-tinged mysteries, and morally ambiguous protagonists appeal strongly—especially when plotting and character motivations are layered and serious themes are given weight. They like humor that is witty, subversive, or satirical rather than broad slapstick, and they respond well to romantic stories rooted in character nuance and observational comedy. The viewer tends to dislike high-concept genre spectacle and pulpy sci-fi or action-heavy adventures; big-scale effects-driven fare and overtly blockbuster-oriented stories are less appealing. They are selective about horror and thrillers: atmospheric, suspenseful or psychologically unsettling entries can work, but overt genre excess and implausible premises detract. Overall they prefer mature, thoughtful films with strong writing, moral complexity, and a balance of wit and seriousness, and they are less engaged by pure escapist spectacle, juvenile teen-targeted comedies, or flamboyant genre pastiche.",0,user-92636-f520981686d265e1-a0
MovieLens user 92650,92650,4606,train,159,"This viewer prefers thoughtful, character-driven dramas and romantic stories with emotional honesty and understated intimacy. They favor films that probe relationships, personal growth, and bittersweet or contemplative themes, often appreciating poetic, fantastical, or slightly melancholy tones. Fantasy used selectively when it is lyrical, allegorical, or visually rich rather than spectacle-driven. They like intelligent documentaries and offbeat comedies with heart or human insight, plus occasional animated or family-friendly fare that combines warmth with strong storytelling. The viewer tends to dislike broad slapstick, crude or mean-spirited mainstream comedies, bombastic action setpieces, and high-concept genre films that prioritize effects over character. They are less drawn to straightforward action-thrillers, violent crime staples, and formulaic blockbusters, preferring subtlety, originality, and emotional resonance. Stylistically they respond to thoughtful pacing, strong scripts, and distinctive directorial voices—works that balance visual imagination with emotional clarity. Overall, recommendations should lean toward intimate dramas, intelligent romance, artful fantasy, character-focused comedies, and well-crafted documentaries rather than loud action or lowbrow humor.",0,user-92650-8685915334e4ee78-a0
MovieLens user 92653,92653,4607,train,159,"This viewer favors bold, high-concept genre cinema—especially science fiction and horror—with a clear taste for energetic, crowd-pleasing action-adventure and emotionally resonant speculative stories. They respond well to films that combine genre spectacle with thoughtful thematic weight (technology, identity, and societal fears) and to horror that balances visceral scares with mystery and tension rather than gratuitous gore. They enjoy darkly comic or irreverent tones when blended with genre elements, but are less enthused by slow, abstract art-house works that prioritize mood or experimental form over narrative payoff. They appreciate sympathetic character work and romantic or emotional undercurrents within strange premises, and are open to films that fuse genres (sci-fi with drama, horror with mystery). They tend to dislike low-effort exploitation or schlock that feels amateurish and films that lean heavily on oblique symbolism without clear emotional anchoring. Overall they prefer accessible yet thought-provoking genre fare with strong plotting, memorable setpieces, and a balance of tension, emotional clarity, and occasional humor.",0,user-92653-30a81edfec41b28f-a0
MovieLens user 92656,92656,4608,train,163,"This viewer favors character-driven dramas with thoughtful, melancholic romantic strands and a taste for cinematic artfulness: understated performances, poetic visuals, and emotionally restrained storytelling resonate strongly. They also appreciate smart, morally ambiguous crime and thriller films that prioritize atmosphere, tension, and ethical complexity over broad spectacle. A secondary liking for inventive genre blends appears—sci‑fi or fantasy elements used to explore human dilemmas, and occasional formal experimentation (nonlinear or stylistically bold) is welcome. Humor is enjoyed when it’s witty, quirky, or absurdist rather than broad slapstick; the viewer tolerates mainstream comedies but prefers those with distinctive voices. Animated works are acceptable when emotionally grounded or visually distinctive rather than purely for children. They shy away from straightforward, effects-driven blockbuster fare and formulaic action when character or theme is missing, and are less engaged by conventional horror or overly cartoonish superhero comedies. Overall, choices favor depth, nuance, and auteur-driven style: films that provoke thought, mood, and emotional intimacy more than facile thrills or gag-based entertainment.",0,user-92656-a5dcd8c876f78151-a0
MovieLens user 92700,92700,4609,test,157,"The viewer favors high-energy, plot-driven entertainment with a strong appetite for action-adventure and sci-fi that blends spectacle with clever plotting. They appreciate tight thrillers and heist/mission dynamics that emphasize strategy, tension, and moral complexity, and they respond well to ensemble or duo-driven confrontations and cinematic set-piece sequences. Fantastical and family-friendly animation with heart and humor also appeals when it pairs imaginative worldbuilding with clear emotional stakes. Comedy that leans toward broad, physical, or irreverent humor is welcome as palate-cleansing variety. The viewer dislikes slow-burning or aimless dramas and narratives that feel contrived or poorly executed; they tend to reject stories where suspense or stakes are undermined by weak plotting or tone. They prefer confident, fast-paced direction, practical action and effects, and genre mash-ups that balance seriousness with wit rather than grimness. Recurring tastes include science-fiction concepts, high-stakes rescue/mission scenarios, adventurous escapism, and charismatic protagonists; they are less drawn to melodramatic romance-centric pieces or poorly realized horror/sci-fi hybrids.",0,user-92700-365bb7eb0d6389b6-a0
MovieLens user 92708,92708,4610,train,161,"The viewer favors thoughtful, visually imaginative genre pieces—especially smart science fiction, surreal or twist-driven mysteries, and animation with strong worldbuilding and emotional warmth. They consistently enjoy cerebral sci‑fi that explores ideas and atmosphere, plus character-focused thrillers and dramas with psychological complexity. Animation appeals when it combines inventive visuals, gentle child-friendly tones, or lyrical fantasy elements rather than broad slapstick. They like adventurous, well-crafted action when it has stakes and style, and dark or moody thrillers that prioritize tension and moral ambiguity. The viewer dislikes blockbuster spectacle that relies on franchise formulas, shallow effects-driven action, and muddled superhero tentpoles; they are also cool to comedies that are flippant or dependent on crude gags. They tend to reward films with strong directorial vision, emotional resonance, ambiguous or thought‑provoking endings, and a balance of spectacle with narrative intelligence. Ideal tonal blends lean toward moody, contemplative, or whimsical rather than bombastic or purely pulpy; they appreciate wit and heart when paired with craft and originality.",0,user-92708-03c05a3f1a657584-a0
MovieLens user 92715,92715,4611,train,154,"This viewer favors grounded, character-driven dramas and crime stories with moral complexity and emotional weight, often appreciating thoughtful pacing and strong interpersonal dynamics. They also enjoy adventurous escapism—classic action-adventure and sci‑fi with clear stakes—when balanced by humor or nostalgic spectacle. Comedy preferences lean toward smart, character-based wit and quirky, feel‑good romances rather than broad slapstick; musical and family‑centric fare is mixed, with selective appreciation for inventive or nostalgic entries. They tolerate genre hybrids (crime‑thriller, action‑sci‑fi, fantasy elements) if the storytelling and tone remain coherent, but they tend to dislike gratuitous gore, heavy horror, overwrought melodrama, or sentimentalism that feels hollow. Stylistically they respond to films with distinctive directorial voice, strong atmosphere, and emotional nuance, and they favor stories that combine human stakes with imaginative premises. Overall they prefer films that respect character depth and moral ambiguity, offer occasional levity, and avoid extremes of shock, saccharine romance, or unfocused high‑concept spectacle without sufficient character grounding.",0,user-92715-659c14ac8fabf971-a0
MovieLens user 92716,92716,4612,train,160,"The viewer favors bold, high-concept genre films with strong emotional cores and a taste for spectacle. They consistently enjoy science fiction and action-adventure that combine world-building, inventive visuals, and brisk pacing, and they respond well to smartly executed thrills and stakes. Fantasy and romantic-tinged dramas also appeal when paired with mythic or supernatural elements and sincere performances. They appreciate grounded dramas with moral complexity and character-driven arcs, especially stories that blend personal struggle with larger social or historical backdrops. They like sharper, clever humor when it leans irreverent or absurd rather than broad slapstick. Conversely, they tend to dislike lightweight or flabby comedies, overly campy tone without craft, and formulaic or poorly executed melodrama. Settings that mix suspense, mystery, or thriller momentum with emotional payoff score highly; purely frivolous spectacle or novelty that lacks depth does not. Overall, the profile favors cinematic ambition—strong atmosphere, clear stakes, and a balance of heart and inventive genre mechanics—over low-effort gags or shallow pastiche.",0,user-92716-24e889f064b84f8f-a0
MovieLens user 92731,92731,4613,train,173,"The viewer favors big‑scale, high‑concept entertainment with a strong appetite for imaginative worlds and spectacle—epic fantasy and science fiction that blend action with emotional stakes. They consistently enjoy adventurous franchises, sweeping narratives, and effects‑driven filmmaking, especially when grounded by clear stakes, moral conflict, or heroic journeys. They respond well to inventive premises and smart, twisty plots that challenge perception, alongside brisk, kinetic action and confident pacing. Emotional, humanist dramas and thoughtful documentaries also resonate when they offer moral weight or intimate insight rather than purely procedural storytelling. They show a soft spot for family‑friendly animation and lighthearted comedies with heart, preferring warmth and charm over sight gags alone. Less favored are midweight sequels or entries that dilute core worldbuilding or momentum; they rate down films that feel repetitive, unfocused, or tonally undercooked. They’re less drawn to low‑energy, purely procedural crime stories without thematic resonance, and to animated or franchise installments that sacrifice character or narrative clarity for spectacle. Overall, they prefer bold, imaginative cinema that balances visceral thrills with emotional or intellectual payoff.",0,user-92731-fb14a72ff7c3b030-a0
MovieLens user 92769,92769,4614,train,171,"This viewer favors adventurous, high-concept escapism with a clear liking for classic-style action-adventure and space opera elements, especially stories that deliver spectacle, heroic journeys, and nostalgic franchise beats. They respond well to emotionally grounded dramas with romantic or coming-of-age undertones when blended with a whimsical or fantastical edge. Comedic tastes skew toward smarter, character-driven humor and dry or awkward observational comedy rather than broad slapstick or lowbrow parody; they often reject crude spoofs and lightweight children’s comedies. They appreciate genre hybrids—action with sci‑fi or fantasy, and dramas that incorporate moral complexity—but are less interested in formulaic romantic comedies, predictable family franchising, and juvenile animated fare. Preferred tones range from earnest and adventurous to bittersweet and quirky; disliked tones include overtly silly, gross-out, or purely gag-driven approaches. Stylistically they favor clear storytelling, emotional throughlines, and imaginative worldbuilding over cheap jokes, gratuitous gimmicks, or purely commercial pastiche. Overall, the profile suggests a taste for meaningful spectacle, character-centered adventure, and wit with emotional stakes, and an aversion to mindless parody and insubstantial children’s entertainment.",0,user-92769-d22c6e2ff70183c2-a0
MovieLens user 92789,92789,4615,train,162,"This viewer favors high-energy, plot-driven films that blend action and speculative concepts with emotional stakes. They repeatedly choose science-fiction and action-adventure stories—often with technological or fantastical worldbuilding—and appreciate epic visuals, kinetic pacing, and ambitious set pieces. At the same time they enjoy grounded dramas and war stories that emphasize character growth, moral complexity, and human resilience. A taste for sharp, twisty mysteries, crime capers, and darkly comic dramas shows they like clever plotting, ensemble dynamics, and uneasy tonal mixes. They respond well to heartfelt animation and family-oriented adventures when paired with strong themes and humor. Preferred tones range from intense and suspenseful to uplifting and occasionally satirical; they tolerate violence and darker material when it serves stakes or character depth. Less appealing are lean, purely exploitative horror or simplistic action without narrative or emotional payoff. Overall they favor films that marry spectacle with substance—big ideas, memorable set pieces, and well-drawn characters—plus smart tonal shifts that can move between tension, humor, and poignancy.",0,user-92789-5fba7d769c6134d1-a0
MovieLens user 92805,92805,4616,test,162,"The viewer favors high-energy, plot-driven entertainment with a strong taste for action-adventure and thrillers that emphasize suspense, set-piece momentum, and clear stakes. They enjoy science-fiction and fantastical elements when paired with blockbuster scale or adventurous sensibilities, and respond well to polished, propulsive pacing and confident spectacle. Alongside action, they like emotionally grounded dramas and romantic threads that add warmth or human stakes, as well as lighter, well-crafted comedies and family-friendly fantasy that feel whimsical rather than twee. They gravitate toward films with competent plotting, charismatic leads, and a mix of tension and release—heist, rescue, or high-concept crisis scenarios score particularly well. The viewer dislikes slow-burn or overly introspective dramas, dour political or historical treatments, and comedies that rely on broad, mean-spirited, or crude humor. They are less receptive to uneven tone or films that mishandle whimsy (juvenile execution) or that substitute style for coherent storytelling. Overall they prefer confident, entertaining storytelling that balances spectacle and character without getting bogged down in pretension.",0,user-92805-67d3ca8b9e52d6fd-a0
MovieLens user 92820,92820,4617,train,164,"The viewer favors thoughtful, plot-driven films with strong storytelling, especially mysteries, crime/noir, and Westerns. They respond well to atmospheric tension, moral ambiguity, and detective or investigative arcs, enjoying classics and neo-noir that balance mood, clever plotting, and character complexity. Westerns are a clear passion: they like both traditional and revisionist takes, stories with rugged landscapes, stoic protagonists, ensemble showdowns, and a mix of action and reflective drama; they also appreciate lighter, comedic Westerns and family-friendly takes when paired with charm and adventure. Science fiction with philosophical scope and grand visual ambition appeals when it foregrounds ideas and immersive worldbuilding. The viewer enjoys films that blend genres—mystery with romance or thriller elements, or Westerns with adventure—and prefers mature, intellectually engaging tones over straightforward horror or gratuitous gore. They tend to dislike weaker, formulaic horror and low-stakes action; pulpy or shallow shock-driven fare scores poorly. Stylistically they favor moody cinematography, deliberate pacing, sharp dialogue, and morally textured characters rather than frenetic spectacle or purely escapist comedies.",0,user-92820-5a6c638971f5c653-a0
MovieLens user 92821,92821,4618,train,162,"This viewer favors character-driven dramas with strong emotional arcs and moral complexity, often blended with crime, historical, or wartime backdrops. They respond well to stories about resilience, redemption, mentorship, and unlikely friendships, and appreciate nuanced portrayals of personal struggle and growth. They enjoy tasteful injections of comedy within serious narratives—quirky or bittersweet humor that humanizes characters rather than undercuts stakes. Stylistically they like polished, craft-forward filmmaking: careful production design, elegant visual framing, and deliberate pacing that lets character and theme breathe. They are open to genre crossovers (drama with thriller, crime, or gentle romance) but tend to prefer grounded, realistic tones over broad slapstick or pulpy spectacle. Action and high-concept sci‑fi are acceptable when anchored by strong character focus rather than nonstop effects. They are less enthused by lightweight romantic comedies, gratuitous action-romance mashups, and films that prioritize style over emotional or thematic substance. Overall they seek intelligent, emotionally resonant films with memorable performances and thoughtful exploration of ethical or existential dilemmas.",0,user-92821-a06e43a378daf95e-a0
MovieLens user 92826,92826,4619,train,150,"The viewer prefers character-driven, emotionally resonant stories with strong romantic or friendship threads and thoughtful, sometimes whimsical storytelling. They consistently favor epic fantasy adventures with earnest stakes and rich worldbuilding, and they respond well to intimate dramas that explore memory, identity, and creative or outsider perspectives. Light, quirky comedies with artful visual style and warm romantic undertones also score highly. Conversely, they show a clear aversion to conventional blockbuster superhero and space-opera franchises, formulaic children’s animation and slapstick family comedies, and broadly comic or cynical action-adventure fare. They appreciate films that balance melancholy and hope, favor reflective pacing, inventive narratives, and empathetic protagonists over spectacle-driven plots. Preferred tones range from poignant and bittersweet to whimsical and gently humorous; disliked tones include bombastic, emotionally hollow, or purely effects-driven entertainment. Stylistically, the viewer leans toward directors who emphasize atmosphere, character nuance, and visual craft rather than high-concept genre mechanics or franchise tropes.",0,user-92826-d0444c0a84976d46-a0
MovieLens user 92845,92845,4620,test,151,"This viewer strongly favors epic, high-stakes storytelling with a taste for action-driven plots, large-scale adventure, and speculative/genre worlds. They consistently enjoy fantasy and science-fiction settings that emphasize grand scope, imaginative worldbuilding, and heroic journeys, as well as action thrillers that combine tightly plotted suspense, moral ambiguity, and intelligence-driven stakes. They respond well to dark, psychologically intense material and crime/thriller narratives with twists, complexity, and mature themes. They appreciate cinematic spectacle and immersive presentation (preferring bold visuals, tension, and IMAX-style scale) while valuing emotional weight and serious dramatic undercurrents. Lighter, broadly family-oriented children’s comedies and saccharine romantic musicals are generally disliked; whimsical or slapstick animation is a weaker preference unless it carries clever subversion or adventure energy. They enjoy films that blend genres—action with drama, sci‑fi with mystery, or fantasy with moral complexity—and favor confident, auteurial tones that are tense, epic, literary, or intellectually engaging over purely lighthearted or purely sentimental fare.",0,user-92845-03d3b06793a11a2d-a0
MovieLens user 92847,92847,4621,test,161,"This viewer favors bold, morally ambiguous storytelling with sharp, often darkly comic dialogue and complex characters. They gravitate toward crime- and thriller-driven plots, appreciating tightly constructed narratives that blend violence, tension, and moral grayness. Strong interest in stylistic filmmaking is evident: kinetic editing, memorable set pieces, and distinctive directorial voice appeal to them. They also enjoy intellectually ambitious or surreal material—works that combine genre elements with psychological depth, social critique, or unsettling atmosphere. Preferred tones run from noirish and brooding to sardonic and blackly humorous; they respond well to heightened, sometimes operatic intensity rather than lighthearted or purely sentimental fare. They like precise, craft-forward technical execution (sound, score, cinematography) that amplifies mood. Less favored are straightforward, conventional comedies, saccharine romance, or purely escapist fluff without thematic bite. While open to genre variety—action, western, sci‑fi, horror, animation—what unites their tastes is a preference for films that challenge, provoke, or subvert expectations, often centering flawed protagonists and moral complexity delivered with stylistic confidence.",0,user-92847-7cac8dad7b92f350-a0
MovieLens user 92869,92869,4622,train,153,"This viewer favors thoughtful, character-driven dramas and grounded thrillers with moral complexity and emotional depth. They respond strongly to well-told human stories—redemption arcs, intimate relationship dramas, and narratives that balance seriousness with moments of warmth or humor. They appreciate intelligent genre blends (crime or thriller elements woven into drama), historical or wartime stakes, and polished action-adventure when it foregrounds plot and craft rather than spectacle. Documentaries and animated features that emphasize meaningful themes and artistry also resonate. They tend to dislike broad slapstick or lowbrow comedy and pure high-concept sci-fi/action that sacrifices character for effects. Preferred tones range from earnest and reflective to tense and suspenseful, with occasional appreciation for clever, darkly comic or bittersweet moods. Stylistically they favor strong storytelling, clear moral dilemmas, grounded performances, and films that mix genre conventions in service of character. Avoid recommending shallow gag-driven comedies, empty spectacle, or works that prioritize novelty over emotional or intellectual payoff.",0,user-92869-b1e597a8af2033ee-a0
MovieLens user 92882,92882,4623,validation,147,"This viewer favors smart, high-energy genre films that blend action and science fiction with emotional or intellectual depth. They enjoy tightly plotted thrillers and suspenseful mysteries, plus blockbuster-style adventures with strong visual spectacle and IMAX-style scale. Sci‑fi concepts that explore ethical or speculative ideas, and action films with clear stakes and competent pacing, rate highly. They also appreciate grounded dramas and character-driven stories—especially those with social or moral complexity—and have a taste for dry, offbeat, or character-based comedies and romantic threads within ensemble pieces. Less appealing are broad, manic stylistic comedies or tonal mismatches that undercut narrative coherence. They give mixed responses to family/children’s animation and some franchise installments that feel derivative. Overall preferences: cerebral sci‑fi, thoughtful thrillers, well‑executed action/adventure, and sincere dramas with strong performances. Dislikes cluster around flimsy spectacle without substance, overly zany humor, and entries that trade character or plot clarity for style alone.",0,user-92882-c4a6829e01a12a02-a0
MovieLens user 92915,92915,4624,train,163,"This viewer favors intense, tightly plotted dramas and suspenseful horror/thrillers with strong psychological and atmospheric elements. They respond well to cerebral crime and horror that blend procedural tension with character depth, and to science-fiction horror that emphasizes isolation, dread, and high-concept stakes. Character-driven dramas—especially those exploring moral complexity, institutional settings, and emotional resilience—also score highly. They appreciate romantic or comedic drama when it retains wit and emotional sincerity, but dislike broad, lightweight comedies and saccharine rom-com fluff. Action is acceptable when grounded in suspense or sci-fi imagination rather than spectacle for its own sake. Stylistically they prefer moody, carefully paced storytelling, striking visuals, and immersive sound design that heighten unease or emotional payoff. They tend to avoid films that rely on jump-scares, predictable horror tropes, or comedic gimmicks; campy or overly contrived plots and slapstick romance are low appeal. Overall, the viewer gravitates toward intelligent, well-crafted films that balance character complexity with sustained tension and atmosphere rather than gratuitous violence or superficial humor.",0,user-92915-d047c747521767f8-a0
MovieLens user 92922,92922,4625,train,170,"The viewer favors grounded, character-driven dramas with moral complexity, legal or institutional conflicts, and tense interpersonal stakes. They respond well to tightly plotted crime/drama/thrillers that emphasize investigation, courtroom or procedural elements, and psychological tension over spectacle. They appreciate serious romantic dramas and mature relationship stories when balanced with emotional realism. They dislike broad or slapstick comedy, irreverent sketch-style humor, and high-concept, family-oriented or children’s fare. Big-budget spectacle, overt genre stylings (overt superhero/sci‑fi action) and campy or farcical Western/comedy hybrids are low preference. Stylistically they prefer restrained, naturalistic performances, deliberate pacing, and narratives that foreground ethical dilemmas, suspenseful atmospheres, and character arcs rather than gimmicks. Tone-wise they gravitate toward serious, sometimes somber or suspenseful works with occasional appreciation for bittersweet warmth; they avoid silly, goofy, or exaggeratedly upbeat tones. Themes that resonate include justice, redemption, institutional failure, personal responsibility, and the consequences of choices. Filmmaking hallmarks that appeal: tight plotting, moral ambiguity, believable dialogue, and emotionally resonant climaxes; they turn away from broad comedy beats, overt surrealism, and slapstick set pieces.",0,user-92922-8b0172abfd3b5c2d-a0
MovieLens user 92933,92933,4626,train,179,"This viewer favors imaginative, genre-driven films with strong atmosphere and clear tonal focus. They consistently enjoy science fiction and adventure that emphasize worldbuilding and spectacle, and they respond well to horror with suspenseful, visceral impact and classic chills. Fantasy and family-oriented animated adventures are also highly valued when they combine warm nostalgia, moral clarity, and whimsical or musical elements. Comedies are appreciated when they blend wit with character — especially dark or satirical humor — but broad slapstick and purely lightweight children’s fare are less compelling unless anchored by charm or nostalgic appeal. Crime, thriller, and action entries are acceptable when they offer tension, mood, or stylistic flair rather than procedural or purely violent content; courtroom/office dramas and gritty realism are less preferred. The viewer favors films with memorable set pieces, iconic antagonists, and emotional stakes over slow-burn ambiguity. Preferred tones span thrilling and eerie to whimsical and heartfelt; they dislike films that feel tonally muddled or emotionally hollow. Overall, they lean toward bold, distinctive storytelling with clear genre identity and a mix of thrills, wonder, and character-driven humor.",0,user-92933-c485501685eb10ff-a0
MovieLens user 92947,92947,4627,test,161,"The viewer favors intelligent, plot-driven dramas and thrillers with strong mysteries, moral complexity, and character-focused storytelling. They consistently enjoy crime-tinged stories and dark comedies that blend tension with wry or deadpan humor, and they respond well to well-crafted suspense and twists. They appreciate emotionally grounded human dramas—often with legal, ethical, or personal growth themes—and films that treat relationships and consequences seriously. They also like atmospheric or uncanny elements when they deepen mystery or character stakes, and they tolerate speculative or science-tinged premises if they serve emotional or philosophical questions. Less appealing are broad slapstick comedies, high-concept superhero pastiches, and spectacle-heavy action where character and narrative subtlety are sacrificed. They’re lukewarm toward conventional romantic melodrama and overt erotic ambiguity when it lacks narrative payoff. Tone preferences skew toward restrained, witty, or darkly comic voices rather than bombastic, purely spectacle-driven styles. Overall they prefer smartly written, character-first films that balance suspense, moral ambiguity, and occasional dry humor over lightweight or purely effects-led entertainment.",0,user-92947-232f9bc881d9edae-a0
